Year,School,City,County/State/ Territory,Count,All,African American,American Indian,Hispanic/ Latinx,Pacific Islander,Asian,White,Domestic Unknown,Int'l
2020,AVENAL HIGH SCHOOL,Avenal,Kings,Enr,,,,,,,,,
2020,AZUSA HIGH SCHOOL,Azusa,Los Angeles,App,17,,,16,,,,,
2020,AZUSA HIGH SCHOOL,Azusa,Los Angeles,Adm,3,,,,,,,,
2020,AZUSA HIGH SCHOOL,Azusa,Los Angeles,Enr,,,,,,,,,
2020,BAKERSFIELD HIGH SCHOOL,Bakersfield,Kern,App,15,,,8,,,,,
2020,BAKERSFIELD HIGH SCHOOL,Bakersfield,Kern,Adm,5,,,3,,,,,
2020,BAKERSFIELD HIGH SCHOOL,Bakersfield,Kern,Enr,,,,,,,,,
2020,BALBOA HIGH SCHOOL,San Francisco,San Francisco,App,67,,,5,,56,,,
2020,BALBOA HIGH SCHOOL,San Francisco,San Francisco,Adm,10,,,,,9,,,
2020,BALBOA HIGH SCHOOL,San Francisco,San Francisco,Enr,6,,,,,,,,
2020,BALDWIN PARK HIGH SCHOOL,Baldwin Park,Los Angeles,App,9,,,5,,,,,
2020,BALDWIN PARK HIGH SCHOOL,Baldwin Park,Los Angeles,Adm,3,,,,,,,,
2020,BALDWIN PARK HIGH SCHOOL,Baldwin Park,Los Angeles,Enr,,,,,,,,,
2020,BANNING HIGH SCHOOL,Banning,Riverside,App,10,,,8,,,,,
2020,BANNING HIGH SCHOOL,Banning,Riverside,Adm,5,,,4,,,,,
2020,BANNING HIGH SCHOOL,Banning,Riverside,Enr,,,,,,,,,
2020,BASSETT HIGH SCHOOL,La Puente,Los Angeles,App,14,,,11,,,,,
2020,BASSETT HIGH SCHOOL,La Puente,Los Angeles,Adm,4,,,,,,,,
2020,BASSETT HIGH SCHOOL,La Puente,Los Angeles,Enr,,,,,,,,,
2020,BEAR CREEK HIGH SCHOOL,Stockton,San Joaquin,App,19,,,,,12,,,
2020,BEAR CREEK HIGH SCHOOL,Stockton,San Joaquin,Adm,5,,,,,,,,
2020,BEAR CREEK HIGH SCHOOL,Stockton,San Joaquin,Enr,4,,,,,,,,
2020,BEAUMONT HIGH SCHOOL,Beaumont,Riverside,App,18,5,,6,,,,,
2020,BEAUMONT HIGH SCHOOL,Beaumont,Riverside,Adm,,,,,,,,,
2020,BEAUMONT HIGH SCHOOL,Beaumont,Riverside,Enr,,,,,,,,,
2020,BELL HIGH SCHOOL,Bell,Los Angeles,App,28,,,26,,,,,
2020,BELL HIGH SCHOOL,Bell,Los Angeles,Adm,11,,,10,,,,,
2020,BELL HIGH SCHOOL,Bell,Los Angeles,Enr,,,,,,,,,
2020,BELLA VISTA HIGH SCHOOL,Fair Oaks,Sacramento,App,32,,,,,10,16,,
2020,BELLA VISTA HIGH SCHOOL,Fair Oaks,Sacramento,Adm,4,,,,,,,,
2020,BELLA VISTA HIGH SCHOOL,Fair Oaks,Sacramento,Enr,,,,,,,,,
2020,BELMONT HIGH SCHOOL,Los Angeles,Los Angeles,App,15,,,12,,,,,
2020,BELMONT HIGH SCHOOL,Los Angeles,Los Angeles,Adm,9,,,6,,,,,
2020,BELMONT HIGH SCHOOL,Los Angeles,Los Angeles,Enr,6,,,4,,,,,
2020,BENICIA HIGH SCHOOL,Benicia,Solano,App,60,5,,10,,29,15,,
2020,BENICIA HIGH SCHOOL,Benicia,Solano,Adm,12,,,,,6,4,,
2020,BENICIA HIGH SCHOOL,Benicia,Solano,Enr,5,,,,,,3,,
2020,BERKELEY HIGH SCHOOL,Berkeley,Alameda,App,232,22,,56,,45,97,12,
2020,BERKELEY HIGH SCHOOL,Berkeley,Alameda,Adm,49,4,,13,,8,22,,
2020,BERKELEY HIGH SCHOOL,Berkeley,Alameda,Enr,18,,,5,,3,7,,
2020,BEVERLY HILLS HIGH SCHOOL,Beverly Hills,Los Angeles,App,90,,,8,,21,47,,6
2020,BEVERLY HILLS HIGH SCHOOL,Beverly Hills,Los Angeles,Adm,17,,,,,3,9,,
2020,BEVERLY HILLS HIGH SCHOOL,Beverly Hills,Los Angeles,Enr,8,,,,,,4,,
2020,BIG BEAR HIGH SCHOOL,Big Bear City,San Bernardino,App,,,,,,,,,
2020,BIG BEAR HIGH SCHOOL,Big Bear City,San Bernardino,Adm,,,,,,,,,
2020,BIG BEAR HIGH SCHOOL,Big Bear City,San Bernardino,Enr,,,,,,,,,
2020,BIRMINGHAM COMMUNITY HS,Lake Balboa,Los Angeles,App,37,,,28,,,,,
2020,BIRMINGHAM COMMUNITY HS,Lake Balboa,Los Angeles,Adm,4,,,,,,,,
2020,BIRMINGHAM COMMUNITY HS,Lake Balboa,Los Angeles,Enr,,,,,,,,,
2020,BLAIR HIGH SCHOOL,Pasadena,Los Angeles,App,7,,,,,,,,
2020,BLAIR HIGH SCHOOL,Pasadena,Los Angeles,Adm,,,,,,,,,
2020,BLAIR HIGH SCHOOL,Pasadena,Los Angeles,Enr,,,,,,,,,
2020,BLUE RIDGE ACADEMY,Maricopa,Kern,App,,,,,,,,,
2020,BLUE RIDGE ACADEMY,Maricopa,Kern,Adm,,,,,,,,,
2020,BLUE RIDGE ACADEMY,Maricopa,Kern,Enr,,,,,,,,,
2020,BOLSA GRANDE HIGH SCHOOL,Garden Grove,Orange,App,37,,,5,,31,,,
2020,BOLSA GRANDE HIGH SCHOOL,Garden Grove,Orange,Adm,6,,,,,,,,
2020,BOLSA GRANDE HIGH SCHOOL,Garden Grove,Orange,Enr,,,,,,,,,
2020,BONITA HIGH SCHOOL,La Verne,Los Angeles,App,46,,,18,,15,10,,
2020,BONITA HIGH SCHOOL,La Verne,Los Angeles,Adm,11,,,3,,6,,,
2020,BONITA HIGH SCHOOL,La Verne,Los Angeles,Enr,3,,,,,,,,
2020,BONITA VISTA HIGH SCHOOL,Chula Vista,San Diego,App,40,,,27,,5,,,
2020,BONITA VISTA HIGH SCHOOL,Chula Vista,San Diego,Adm,10,,,5,,,,,
2020,BONITA VISTA HIGH SCHOOL,Chula Vista,San Diego,Enr,7,,,3,,,,,
2020,BRANHAM HIGH SCHOOL,San Jose,Santa Clara,App,69,,,9,,34,18,,
2020,BRANHAM HIGH SCHOOL,San Jose,Santa Clara,Adm,9,,,,,5,,,
2020,BRANHAM HIGH SCHOOL,San Jose,Santa Clara,Enr,7,,,,,3,,,
2020,BRAWLEY UNION HIGH SCHOOL,Brawley,Imperial,App,16,,,,,,,,
2020,BRAWLEY UNION HIGH SCHOOL,Brawley,Imperial,Adm,6,,,,,,,,
2020,BRAWLEY UNION HIGH SCHOOL,Brawley,Imperial,Enr,,,,,,,,,
2020,BREA OLINDA HIGH SCHOOL,Brea,Orange,App,43,,,7,,26,,,
2020,BREA OLINDA HIGH SCHOOL,Brea,Orange,Adm,15,,,,,11,,,
2020,BREA OLINDA HIGH SCHOOL,Brea,Orange,Enr,9,,,,,7,,,
2020,BRET HARTE UNION HIGH SCHOOL,Angels Camp,Calaveras,App,7,,,,,,,,
2020,BRET HARTE UNION HIGH SCHOOL,Angels Camp,Calaveras,Adm,4,,,,,,,,
2020,BRET HARTE UNION HIGH SCHOOL,Angels Camp,Calaveras,Enr,,,,,,,,,
2020,BUCKINGHAM COLLEGIATE CHR ACDM,Vacaville,Solano,App,22,5,,,,6,7,,
2020,BUCKINGHAM COLLEGIATE CHR ACDM,Vacaville,Solano,Adm,3,,,,,,,,
2020,BUCKINGHAM COLLEGIATE CHR ACDM,Vacaville,Solano,Enr,,,,,,,,,
2020,BUENA PARK HIGH SCHOOL,Buena Park,Orange,App,28,,,16,,10,,,
2020,BUENA PARK HIGH SCHOOL,Buena Park,Orange,Adm,8,,,3,,5,,,
2020,BUENA PARK HIGH SCHOOL,Buena Park,Orange,Enr,6,,,,,4,,,
2020,BUHACH COLONY HIGH SCHOOL,Atwater,Merced,App,22,,,12,,,,,
2020,BUHACH COLONY HIGH SCHOOL,Atwater,Merced,Adm,4,,,,,,,,
2020,BUHACH COLONY HIGH SCHOOL,Atwater,Merced,Enr,,,,,,,,,
2020,BURBANK SENIOR HIGH SCHOOL,Burbank,Los Angeles,App,76,,,14,,14,44,,
2020,BURBANK SENIOR HIGH SCHOOL,Burbank,Los Angeles,Adm,13,,,3,,3,7,,
2020,BURBANK SENIOR HIGH SCHOOL,Burbank,Los Angeles,Enr,5,,,,,,3,,
2020,BURLINGAME HIGH SCHOOL,Burlingame,San Mateo,App,107,,,13,,48,41,,
2020,BURLINGAME HIGH SCHOOL,Burlingame,San Mateo,Adm,19,,,4,,8,7,,
2020,BURLINGAME HIGH SCHOOL,Burlingame,San Mateo,Enr,10,,,,,5,4,,
2020,C K MCCLATCHY HIGH SCHOOL,Sacramento,Sacramento,App,70,5,,18,,20,24,,
2020,C K MCCLATCHY HIGH SCHOOL,Sacramento,Sacramento,Adm,24,,,3,,9,11,,
2020,C K MCCLATCHY HIGH SCHOOL,Sacramento,Sacramento,Enr,16,,,3,,5,7,,
2020,CA CONNECTION ACADEMY CAPISTRANO,San Juan Capistrano,Orange,App,18,,,,,6,8,,
2020,CA CONNECTION ACADEMY CAPISTRANO,San Juan Capistrano,Orange,Adm,9,,,,,3,4,,
2020,CA CONNECTION ACADEMY CAPISTRANO,San Juan Capistrano,Orange,Enr,3,,,,,,,,
2020,CA SCH ARTS SAN GABRIEL VALLEY,Duarte,Los Angeles,App,16,5,,5,,,,,
2020,CA SCH ARTS SAN GABRIEL VALLEY,Duarte,Los Angeles,Adm,6,,,,,,,,
2020,CA SCH ARTS SAN GABRIEL VALLEY,Duarte,Los Angeles,Enr,3,,,,,,,,
2020,CAJON HIGH SCHOOL,San Bernardino,San Bernardino,App,43,8,,27,,,,,
2020,CAJON HIGH SCHOOL,San Bernardino,San Bernardino,Adm,6,,,4,,,,,
2020,CAJON HIGH SCHOOL,San Bernardino,San Bernardino,Enr,,,,,,,,,
2020,CALABASAS HIGH SCHOOL,Calabasas,Los Angeles,App,130,8,,15,,20,76,8,
2020,CALABASAS HIGH SCHOOL,Calabasas,Los Angeles,Adm,16,,,3,,,8,,
2020,CALABASAS HIGH SCHOOL,Calabasas,Los Angeles,Enr,5,,,,,,3,,
2020,CALAVERAS HIGH SCHOOL,San Andreas,Calaveras,App,5,,,,,,,,
2020,CALAVERAS HIGH SCHOOL,San Andreas,Calaveras,Adm,,,,,,,,,
2020,CALAVERAS HIGH SCHOOL,San Andreas,Calaveras,Enr,,,,,,,,,
2020,CALEXICO HIGH SCHOOL,Calexico,Imperial,App,19,,,,,,,,
2020,CALEXICO HIGH SCHOOL,Calexico,Imperial,Adm,10,,,,,,,,
2020,CALEXICO HIGH SCHOOL,Calexico,Imperial,Enr,9,,,,,,,,
2020,CALIFORNIA ACAD MATH & SCIENCE,Carson,Los Angeles,App,84,,,33,,37,,6,
2020,CALIFORNIA ACAD MATH & SCIENCE,Carson,Los Angeles,Adm,22,,,8,,11,,3,
2020,CALIFORNIA ACAD MATH & SCIENCE,Carson,Los Angeles,Enr,10,,,4,,5,,,
2020,CALIFORNIA HIGH SCHOOL,San Ramon,Contra Costa,App,166,9,,11,,110,26,5,
2020,CALIFORNIA HIGH SCHOOL,San Ramon,Contra Costa,Adm,39,,,,,27,6,,
2020,CALIFORNIA HIGH SCHOOL,San Ramon,Contra Costa,Enr,21,,,,,15,3,,
2020,CALIFORNIA HIGH SCHOOL,Whittier,Los Angeles,App,30,,,24,,,,,
2020,CALIFORNIA HIGH SCHOOL,Whittier,Los Angeles,Adm,8,,,5,,,,,
2020,CALIFORNIA HIGH SCHOOL,Whittier,Los Angeles,Enr,5,,,3,,,,,
2020,CALIFORNIA MILITARY INSTITUTE,Perris,Riverside,App,7,,,,,,,,
2020,CALIFORNIA MILITARY INSTITUTE,Perris,Riverside,Adm,,,,,,,,,
2020,CALIFORNIA MILITARY INSTITUTE,Perris,Riverside,Enr,,,,,,,,,
2020,CALIFORNIA VIRTUAL-SAN JOAQUIN,Simi Valley,Ventura,App,,,,,,,,,
2020,CALIFORNIA VIRTUAL-SAN JOAQUIN,Simi Valley,Ventura,Adm,,,,,,,,,
2020,CALIFORNIA VIRTUAL-SAN JOAQUIN,Simi Valley,Ventura,Enr,,,,,,,,,
2020,CAMINO NUEVO HIGH SCHOOL NO 2,Los Angeles,Los Angeles,App,18,,,16,,,,,
2020,CAMINO NUEVO HIGH SCHOOL NO 2,Los Angeles,Los Angeles,Adm,4,,,,,,,,
2020,CAMINO NUEVO HIGH SCHOOL NO 2,Los Angeles,Los Angeles,Enr,,,,,,,,,
2020,CAMPOLINDO HIGH SCHOOL,Moraga,Contra Costa,App,79,,,8,,22,39,,
2020,CAMPOLINDO HIGH SCHOOL,Moraga,Contra Costa,Adm,16,,,3,,5,7,,
2020,CAMPOLINDO HIGH SCHOOL,Moraga,Contra Costa,Enr,6,,,,,5,,,
2020,CANOGA PARK HIGH SCHOOL,Canoga Park,Los Angeles,App,11,,,8,,,,,
2020,CANOGA PARK HIGH SCHOOL,Canoga Park,Los Angeles,Adm,,,,,,,,,
2020,CANOGA PARK HIGH SCHOOL,Canoga Park,Los Angeles,Enr,,,,,,,,,
2020,CANYON CREST ACADEMY,San Diego,San Diego,App,269,,,21,,123,88,26,
2020,CANYON CREST ACADEMY,San Diego,San Diego,Adm,66,,,3,,43,8,,
2020,CANYON CREST ACADEMY,San Diego,San Diego,Enr,38,,,,,29,,,
2020,CANYON HIGH SCHOOL,Anaheim,Orange,App,79,,,11,,48,16,,
2020,CANYON HIGH SCHOOL,Anaheim,Orange,Adm,20,,,3,,15,,,
2020,CANYON HIGH SCHOOL,Anaheim,Orange,Enr,6,,,,,,,,
2020,CANYON HIGH SCHOOL,Canyon Country,Los Angeles,App,32,,,16,,5,5,,
2020,CANYON HIGH SCHOOL,Canyon Country,Los Angeles,Adm,5,,,3,,,,,
2020,CANYON HIGH SCHOOL,Canyon Country,Los Angeles,Enr,,,,,,,,,
2020,CANYON HILLS HIGH SCHOOL,San Diego,San Diego,App,47,5,,10,,20,10,,
2020,CANYON HILLS HIGH SCHOOL,San Diego,San Diego,Adm,6,,,,,3,,,
2020,CANYON HILLS HIGH SCHOOL,San Diego,San Diego,Enr,4,,,,,,,,
2020,CAPISTRANO VALLEY HIGH SCHOOL,Mission Viejo,Orange,App,63,,,15,,17,26,,
2020,CAPISTRANO VALLEY HIGH SCHOOL,Mission Viejo,Orange,Adm,23,,,5,,6,10,,
2020,CAPISTRANO VALLEY HIGH SCHOOL,Mission Viejo,Orange,Enr,10,,,3,,,3,,
2020,CAPUCHINO HIGH SCHOOL,San Bruno,San Mateo,App,36,,,10,,12,9,,
2020,CAPUCHINO HIGH SCHOOL,San Bruno,San Mateo,Adm,3,,,,,,,,
2020,CAPUCHINO HIGH SCHOOL,San Bruno,San Mateo,Enr,,,,,,,,,
2020,CARLMONT HIGH SCHOOL,Belmont,San Mateo,App,191,6,,28,,78,71,8,
2020,CARLMONT HIGH SCHOOL,Belmont,San Mateo,Adm,33,,,4,,16,11,,
2020,CARLMONT HIGH SCHOOL,Belmont,San Mateo,Enr,19,,,,,10,8,,
2020,CARLSBAD HIGH SCHOOL,Carlsbad,San Diego,App,80,,,23,,15,33,5,
2020,CARLSBAD HIGH SCHOOL,Carlsbad,San Diego,Adm,18,,,5,,5,6,,
2020,CARLSBAD HIGH SCHOOL,Carlsbad,San Diego,Enr,10,,,3,,3,3,,
2020,CARMEL HIGH SCHOOL,Carmel,Monterey,App,35,,,8,,6,21,,
2020,CARMEL HIGH SCHOOL,Carmel,Monterey,Adm,10,,,3,,,5,,
2020,CARMEL HIGH SCHOOL,Carmel,Monterey,Enr,4,,,,,,3,,
2020,CARSON HIGH SCHOOL,Carson,Los Angeles,App,24,7,,8,,6,,,
2020,CARSON HIGH SCHOOL,Carson,Los Angeles,Adm,6,3,,,,,,,
2020,CARSON HIGH SCHOOL,Carson,Los Angeles,Enr,3,,,,,,,,
2020,CASA GRANDE HIGH SCHOOL,Petaluma,Sonoma,App,28,,,9,,6,9,,
2020,CASA GRANDE HIGH SCHOOL,Petaluma,Sonoma,Adm,3,,,,,,,,
2020,CASA GRANDE HIGH SCHOOL,Petaluma,Sonoma,Enr,3,,,,,,,,
2020,CASTLEMONT HIGH SCHOOL,Oakland,Alameda,App,12,,,8,,,,,
2020,CASTLEMONT HIGH SCHOOL,Oakland,Alameda,Adm,,,,,,,,,
2020,CASTLEMONT HIGH SCHOOL,Oakland,Alameda,Enr,,,,,,,,,
2020,CASTRO VALLEY HIGH SCHOOL,Castro Valley,Alameda,App,167,14,,22,,87,38,,
2020,CASTRO VALLEY HIGH SCHOOL,Castro Valley,Alameda,Adm,13,,,,,6,3,,
2020,CASTRO VALLEY HIGH SCHOOL,Castro Valley,Alameda,Enr,8,,,,,,3,,
2020,CATHEDRAL CITY HIGH SCHOOL,Cathedral City,Riverside,App,22,,,21,,,,,
2020,CATHEDRAL CITY HIGH SCHOOL,Cathedral City,Riverside,Adm,8,,,,,,,,
2020,CATHEDRAL CITY HIGH SCHOOL,Cathedral City,Riverside,Enr,5,,,,,,,,
2020,CENTENNIAL HIGH SCHOOL,Bakersfield,Kern,App,18,,,7,,6,5,,
2020,CENTENNIAL HIGH SCHOOL,Bakersfield,Kern,Adm,5,,,,,,,,
2020,CENTENNIAL HIGH SCHOOL,Bakersfield,Kern,Enr,,,,,,,,,
2020,CENTENNIAL HIGH SCHOOL,Compton,Los Angeles,App,18,,,16,,,,,
2020,CENTENNIAL HIGH SCHOOL,Compton,Los Angeles,Adm,3,,,,,,,,
2020,CENTENNIAL HIGH SCHOOL,Compton,Los Angeles,Enr,,,,,,,,,
2020,CENTENNIAL HIGH SCHOOL,Corona,Riverside,App,59,6,,18,,30,,,
2020,CENTENNIAL HIGH SCHOOL,Corona,Riverside,Adm,13,,,4,,5,,,
2020,CENTENNIAL HIGH SCHOOL,Corona,Riverside,Enr,6,,,,,,,,
2020,CENTRAL CITY VALUE HIGH SCHOOL,Los Angeles,Los Angeles,App,12,,,11,,,,,
2020,CENTRAL CITY VALUE HIGH SCHOOL,Los Angeles,Los Angeles,Adm,4,,,3,,,,,
2020,CENTRAL CITY VALUE HIGH SCHOOL,Los Angeles,Los Angeles,Enr,,,,,,,,,
2020,CENTRAL COAST NEW TECH HIGH,Nipomo,San Luis Obispo,App,,,,,,,,,
2020,CENTRAL COAST NEW TECH HIGH,Nipomo,San Luis Obispo,Adm,,,,,,,,,
2020,CENTRAL COAST NEW TECH HIGH,Nipomo,San Luis Obispo,Enr,,,,,,,,,
2020,CENTRAL EAST HIGH SCHOOL,Fresno,Fresno,App,28,,,10,,8,5,,
2020,CENTRAL EAST HIGH SCHOOL,Fresno,Fresno,Adm,7,,,3,,,,,
2020,CENTRAL EAST HIGH SCHOOL,Fresno,Fresno,Enr,5,,,3,,,,,
2020,CENTRAL UNION HIGH SCHOOL,El Centro,Imperial,App,14,,,,,,,,
2020,CENTRAL UNION HIGH SCHOOL,El Centro,Imperial,Adm,4,,,,,,,,
2020,CENTRAL UNION HIGH SCHOOL,El Centro,Imperial,Enr,,,,,,,,,
2020,CENTRAL VALLEY HIGH SCHOOL,Ceres,Stanislaus,App,22,,,20,,,,,
2020,CENTRAL VALLEY HIGH SCHOOL,Ceres,Stanislaus,Adm,5,,,3,,,,,
2020,CENTRAL VALLEY HIGH SCHOOL,Ceres,Stanislaus,Enr,,,,,,,,,
2020,CENTURY HIGH SCHOOL,Santa Ana,Orange,App,16,,,14,,,,,
2020,CENTURY HIGH SCHOOL,Santa Ana,Orange,Adm,3,,,,,,,,
2020,CENTURY HIGH SCHOOL,Santa Ana,Orange,Enr,,,,,,,,,
2020,CERES HIGH SCHOOL,Ceres,Stanislaus,App,22,,,18,,,,,
2020,CERES HIGH SCHOOL,Ceres,Stanislaus,Adm,5,,,4,,,,,
2020,CERES HIGH SCHOOL,Ceres,Stanislaus,Enr,4,,,,,,,,
2020,CERRITOS HIGH SCHOOL,Cerritos,Los Angeles,App,86,,,7,,73,,,
2020,CERRITOS HIGH SCHOOL,Cerritos,Los Angeles,Adm,17,,,4,,12,,,
2020,CERRITOS HIGH SCHOOL,Cerritos,Los Angeles,Enr,8,,,,,7,,,
2020,CESAR CHAVEZ HIGH SCHOOL,Stockton,San Joaquin,App,43,,,14,,23,,,
2020,CESAR CHAVEZ HIGH SCHOOL,Stockton,San Joaquin,Adm,5,,,3,,,,,
2020,CESAR CHAVEZ HIGH SCHOOL,Stockton,San Joaquin,Enr,4,,,,,,,,
2020,CESAR CHAVEZ LA ARTES MAGNET,San Fernando,Los Angeles,App,6,,,,,,,,
2020,CESAR CHAVEZ LA ARTES MAGNET,San Fernando,Los Angeles,Adm,,,,,,,,,
2020,CESAR CHAVEZ LA ARTES MAGNET,San Fernando,Los Angeles,Enr,,,,,,,,,
2020,CESAR E CHAVEZ HIGH SCHOOL,Delano,Kern,App,21,,,12,,8,,,
2020,CESAR E CHAVEZ HIGH SCHOOL,Delano,Kern,Adm,8,,,3,,4,,,
2020,CESAR E CHAVEZ HIGH SCHOOL,Delano,Kern,Enr,5,,,3,,,,,
2020,CHAFFEY HIGH SCHOOL,Ontario,San Bernardino,App,28,,,24,,,,,
2020,CHAFFEY HIGH SCHOOL,Ontario,San Bernardino,Adm,7,,,5,,,,,
2020,CHAFFEY HIGH SCHOOL,Ontario,San Bernardino,Enr,5,,,3,,,,,
2020,CHANNEL ISLANDS HIGH SCHOOL,Oxnard,Ventura,App,14,,,11,,,,,
2020,CHANNEL ISLANDS HIGH SCHOOL,Oxnard,Ventura,Adm,3,,,,,,,,
2020,CHANNEL ISLANDS HIGH SCHOOL,Oxnard,Ventura,Enr,,,,,,,,,
2020,CHAPARRAL HIGH SCHOOL,Temecula,Riverside,App,43,5,,10,,18,7,,
2020,CHAPARRAL HIGH SCHOOL,Temecula,Riverside,Adm,12,,,4,,3,,,
2020,CHAPARRAL HIGH SCHOOL,Temecula,Riverside,Enr,4,,,,,,,,
2020,CHARTER OAK HIGH SCHOOL,Covina,Los Angeles,App,20,,,11,,6,,,
2020,CHARTER OAK HIGH SCHOOL,Covina,Los Angeles,Adm,,,,,,,,,
2020,CHARTER OAK HIGH SCHOOL,Covina,Los Angeles,Enr,,,,,,,,,
2020,CHATSWORTH HIGH SCHOOL,Chatsworth,Los Angeles,App,22,,,7,,7,5,,
2020,CHATSWORTH HIGH SCHOOL,Chatsworth,Los Angeles,Adm,3,,,,,,,,
2020,CHATSWORTH HIGH SCHOOL,Chatsworth,Los Angeles,Enr,,,,,,,,,
2020,CHICO SENIOR HIGH SCHOOL,Chico,Butte,App,33,,,9,,,19,,
2020,CHICO SENIOR HIGH SCHOOL,Chico,Butte,Adm,8,,,3,,,4,,
2020,CHICO SENIOR HIGH SCHOOL,Chico,Butte,Enr,4,,,,,,3,,
2020,CHINO HIGH SCHOOL,Chino,San Bernardino,App,13,,,9,,,,,
2020,CHINO HIGH SCHOOL,Chino,San Bernardino,Adm,3,,,,,,,,
2020,CHINO HIGH SCHOOL,Chino,San Bernardino,Enr,,,,,,,,,
2020,CHINO HILLS HIGH SCHOOL,Chino Hills,San Bernardino,App,64,5,,10,,39,6,,
2020,CHINO HILLS HIGH SCHOOL,Chino Hills,San Bernardino,Adm,7,,,,,5,,,
2020,CHINO HILLS HIGH SCHOOL,Chino Hills,San Bernardino,Enr,,,,,,,,,
2020,CHOWCHILLA UNION HIGH SCHOOL,Chowchilla,Madera,App,,,,,,,,,
2020,CHOWCHILLA UNION HIGH SCHOOL,Chowchilla,Madera,Adm,,,,,,,,,
2020,CHOWCHILLA UNION HIGH SCHOOL,Chowchilla,Madera,Enr,,,,,,,,,
2020,CHRISTOPHER HIGH SCHOOL,Gilroy,Santa Clara,App,26,,,10,,9,,,
2020,CHRISTOPHER HIGH SCHOOL,Gilroy,Santa Clara,Adm,,,,,,,,,
2020,CHRISTOPHER HIGH SCHOOL,Gilroy,Santa Clara,Enr,,,,,,,,,
2020,CHULA VISTA SENIOR HIGH SCHOOL,Chula Vista,San Diego,App,28,,,24,,,,,
2020,CHULA VISTA SENIOR HIGH SCHOOL,Chula Vista,San Diego,Adm,7,,,,,,,,
2020,CHULA VISTA SENIOR HIGH SCHOOL,Chula Vista,San Diego,Enr,5,,,,,,,,
2020,CIS ACADEMY,Pasadena,Los Angeles,App,,,,,,,,,
2020,CIS ACADEMY,Pasadena,Los Angeles,Adm,,,,,,,,,
2020,CIS ACADEMY,Pasadena,Los Angeles,Enr,,,,,,,,,
2020,CITRUS HILL HIGH SCHOOL,Perris,Riverside,App,11,,,9,,,,,
2020,CITRUS HILL HIGH SCHOOL,Perris,Riverside,Adm,5,,,,,,,,
2020,CITRUS HILL HIGH SCHOOL,Perris,Riverside,Enr,3,,,,,,,,
2020,CITRUS VALLEY HIGH SCHOOL,Redlands,San Bernardino,App,22,,,,,11,6,,
2020,CITRUS VALLEY HIGH SCHOOL,Redlands,San Bernardino,Adm,4,,,,,,,,
2020,CITRUS VALLEY HIGH SCHOOL,Redlands,San Bernardino,Enr,,,,,,,,,
2020,CITY HONORS HIGH SCHOOL,Inglewood,Los Angeles,App,20,16,,,,,,,
2020,CITY HONORS HIGH SCHOOL,Inglewood,Los Angeles,Adm,3,,,,,,,,
2020,CITY HONORS HIGH SCHOOL,Inglewood,Los Angeles,Enr,,,,,,,,,
2020,CLAREMONT HIGH SCHOOL,Claremont,Los Angeles,App,73,6,,14,,30,19,,
2020,CLAREMONT HIGH SCHOOL,Claremont,Los Angeles,Adm,9,,,3,,4,,,
2020,CLAREMONT HIGH SCHOOL,Claremont,Los Angeles,Enr,3,,,,,,,,
2020,CLARK MAGNET HIGH SCHOOL,La Crescenta,Los Angeles,App,41,,,,,8,28,,
2020,CLARK MAGNET HIGH SCHOOL,La Crescenta,Los Angeles,Adm,8,,,,,,6,,
2020,CLARK MAGNET HIGH SCHOOL,La Crescenta,Los Angeles,Enr,,,,,,,,,
2020,CLASSICAL ACADEMY HIGH SCHOOL,Escondido,San Diego,App,16,,,,,,7,,
2020,CLASSICAL ACADEMY HIGH SCHOOL,Escondido,San Diego,Adm,6,,,,,,,,
2020,CLASSICAL ACADEMY HIGH SCHOOL,Escondido,San Diego,Enr,,,,,,,,,
2020,CLAYTON VALLEY HIGH SCHOOL,Concord,Contra Costa,App,79,5,,20,,23,25,,
2020,CLAYTON VALLEY HIGH SCHOOL,Concord,Contra Costa,Adm,18,,,3,,8,6,,
2020,CLAYTON VALLEY HIGH SCHOOL,Concord,Contra Costa,Enr,11,,,,,5,4,,
2020,CLEVELAND HIGH SCHOOL,Reseda,Los Angeles,App,92,5,,24,,44,17,,
2020,CLEVELAND HIGH SCHOOL,Reseda,Los Angeles,Adm,29,3,,,,19,4,,
2020,CLEVELAND HIGH SCHOOL,Reseda,Los Angeles,Enr,12,3,,,,7,,,
2020,CLOVERDALE HIGH SCHOOL,Cloverdale,Sonoma,App,,,,,,,,,
2020,CLOVERDALE HIGH SCHOOL,Cloverdale,Sonoma,Adm,,,,,,,,,
2020,CLOVERDALE HIGH SCHOOL,Cloverdale,Sonoma,Enr,,,,,,,,,
2020,CLOVIS EAST HIGH SCHOOL,Clovis,Fresno,App,36,,,8,,18,5,,
2020,CLOVIS EAST HIGH SCHOOL,Clovis,Fresno,Adm,7,,,,,,,,
2020,CLOVIS EAST HIGH SCHOOL,Clovis,Fresno,Enr,3,,,,,,,,
2020,CLOVIS HIGH SCHOOL,Clovis,Fresno,App,32,,,6,,15,6,,
2020,CLOVIS HIGH SCHOOL,Clovis,Fresno,Adm,7,,,,,3,3,,
2020,CLOVIS HIGH SCHOOL,Clovis,Fresno,Enr,,,,,,,,,
2020,CLOVIS NORTH HIGH SCHOOL,Fresno,Fresno,App,67,6,,8,,35,12,,
